vin;estado;numero_millas;color_interior;color_exterior;precio_rel;value_for_money_rating_rel;consumer_rating;consumer_reviews;comfort_rating;reliability_rating;exterior_styling_rating;performance_rating;interior_design_rating;marca;modelo;year;nombre_vendedor
WA1CABFY3M2002137;Used;19219;Atlas Beige;Navarra Blue Metallic;54.487;4.2;4.6;16;4.6;4.7;4.5;4.7;4.4;Audi;Q5 45 Premium;2021;Hendrick Southpoint Auto Mall
2HGFC2F52JH597764;New;13328;Black;Aegean Blue Metallic;29;4.8;4.8;546;4.7;4.8;4.9;4.8;4.7;Honda;Civic LX;2018;East Coast Honda
JTDEPMAE9MJ143239;New;47433;Light Gray;CELESTITE;22.98;4.7;4.8;74;4.8;4.9;4.9;4.8;4.7;Toyota;Corolla LE;2021;Younger Toyota
1GTU9FET3MZ335378;Used;10993;Black;Cardinal Red;72.486;3.9;4.2;43;4.4;3.9;4.4;4.1;4.3;GMC;Sierra 1500 Denali;2021;Krietz Auto Sales
1C4RJFBG1KC640270;Used;33772;Black;Diamond Black;35.883;4.6;4.8;224;4.9;4.8;4.9;4.8;4.9;Jeep;Grand Cherokee Limited;2019;BMW of Rockville
1FTEW1E53JFC52693;Used;50231;Gray;Burgundy;44.9;4.6;4.8;817;4.9;4.7;4.8;4.8;4.8;Ford;F-150 Lariat;2018;Balkcum Auto
2C3CDZFJ5MH583581;Used;19721;Ruby Red;Granite Crystal Clearcoat Metallic;47.997;4.8;4.9;24;4.9;4.8;5;4.9;4.8;Dodge;Challenger R/T Scat Pack;2021;Ourisman Chrysler Dodge Jeep Ram of Bowie - Curbside Pick Up and Home Delivery Available
58ABZ1B10KU024194;Used;21217;Black;Sunlit Green;37.295;4.4;4.6;121;4.7;4.6;4.7;4.6;4.6;Lexus;ES 350 Base;2019;Lexus of Palm Beach
1C4HJXEG8KW537343;Used;17308;Black;Granite Crystal Metallic Clearcoat;43.499;4.3;4.6;109;4.5;4.7;4.8;4.7;4.7;Jeep;Wrangler Unlimited Sahara;2019;Subaru of Pembroke Pines
WDD1K6FB3JF029894;Used;38376;Black;Black;55.995;4.6;4.8;64;4.9;4.8;4.9;4.8;5;Mercedes-Benz;E-Class E 400;2018;Mercedes-Benz of Pembroke Pines
4T1G11AK4LU961968;Used;18297;Black;Predawn Gray Mica;28.595;4.7;4.8;142;4.7;4.8;4.8;4.7;4.7;Toyota;Camry SE;2020;AutoNation Chrysler Dodge Jeep Ram Pembroke Pines
WDCTG4EBXLU028650;Used;15000;Black;Jupiter Red;35.952;4.8;4.9;13;4.9;4.9;4.9;4.9;4.8;Mercedes-Benz;GLA 250 Base;2020;Mercedes-Benz of Pembroke Pines
KNDPM3ACXL7639317;Used;60262;Black;Clear White;20.391;4.8;4.8;174;4.8;4.9;4.8;4.8;4.8;Kia;Sportage LX;2020;Car Factory Outlet Hollywood
WDD3G4EB3KW020937;Used;21998;Black;Polar White;32.495;4.3;4.5;36;4.6;4.3;4.7;4.4;4.7;Mercedes-Benz;A-Class A 220;2019;Mercedes-Benz of Miami
3MW5R7J52K8A05267;New;28057;Black;Black Sapphire Metallic;37.496;4.6;4.9;30;4.9;4.9;4.9;5;4.9;BMW;330 i xDrive;2019;BMW of Wyoming Valley
WDC0G4KBXKV179844;Used;11353;Black;Polar White;44.999;4.5;4.6;72;4.8;4.6;4.7;4.6;4.8;Mercedes-Benz;GLC 300 Base 4MATIC;2019;Reedman-Toll Auto World
WDC0G8EBXLF712354;Used;22584;Black;Black;46.595;4.7;4.8;35;4.9;4.7;4.9;4.7;4.9;Mercedes-Benz;GLC 300 Base 4MATIC;2020;Douglas INFINITI
WBXHT3C56K5L89271;Used;11642;Black;Blue Metallic;35.25;4.7;4.7;17;4.8;4.6;4.8;4.8;4.6;BMW;X1 xDrive28i;2019;Paul Miller BMW
WAUC4AF46KA045732;Used;19759;Black;Mythos Black Metallic;47.995;4.8;4.8;4;5;4.7;4.8;5;4.7;Audi;S4 3.0T Prestige;2019;BMW of Bloomfield
1V2UR2CA0KC539726;Used;23805;Titan Black;Pure White;32.983;4.5;4.5;132;4.7;4.4;4.7;4.3;4.6;Volkswagen;Atlas 3.6L SE w/Technology;2019;Jack Daniels Volkswagen
5FNYF6H59KB096011;Used;21947;Black;Modern Steel Metallic;33.5;4.7;4.8;223;4.9;4.8;4.7;4.7;4.8;Honda;Pilot EX-L;2019;Volkswagen of Nanuet
4JGDF6EE6JB034873;New;36240;Black;Black;50.383;4.6;4.8;13;4.8;4.8;4.6;4.8;4.8;Mercedes-Benz;GLS 450 Base 4MATIC;2018;Silver Star Motors
5UXCR6C01L9B25009;Used;15932;Black;Black Sapphire Metallic;57.99;4.4;4.7;53;4.8;4.7;4.7;4.8;4.8;BMW;X5 xDrive40i;2020;BMW of Ridgefield
JN8AT2MV9KW397533;New;13142;Charcoal;White;29.951;4.6;4.7;255;4.8;4.7;4.8;4.6;4.8;Nissan;Rogue SV;2019;Ron Bouchard's Nissan
1HGCR2F87GA140516;Used;36772;Ivory;White Orchid Pearl;23.301;4.7;4.7;286;4.8;4.8;4.8;4.7;4.7;Honda;Accord EX-L;2016;AutoFair Honda
WBA8D9G56JNU72704;Used;22917;Black;Mineral Gray Metallic;32.5;4.6;4.8;32;4.9;4.8;4.8;4.9;4.7;BMW;330 i xDrive;2018;New England Automax - Framingham
JTMG1RFV6LD049641;Used;88086;Black;Ruby Flare Pearl;27.995;4.6;4.7;166;4.8;4.8;4.8;4.7;4.8;Toyota;RAV4 LE;2020;Copeland Toyota Scion
1HGCV1F6XJA175983;New;13346;Black;Platinum White Pearl;30.507;4.7;4.8;652;4.8;4.8;4.8;4.7;4.8;Honda;Accord EX-L;2018;Hyannis Honda
4JGDF6EE7KB232475;Used;39138;Ginger Beige;Lunar Blue Metallic;52.991;4.7;5;10;5;4.9;5;5;5;Mercedes-Benz;GLS 450 Base 4MATIC;2019;Cadillac of Beverly Hills
3GKALVEV7LL235889;Used;61317;Black;Quicksilver;25.69;4.5;4.7;79;4.8;4.6;4.8;4.6;4.7;GMC;Terrain SLT;2020;Hertz Car Sales Norwalk
2T2BZMCA7KC192449;Used;40693;Black;Nebula Gray Pearl;44.951;4.6;4.8;102;4.8;4.8;4.9;4.8;4.8;Lexus;RX 350 F Sport;2019;Lexus of Cerritos
2T3Y1RFV1KW014706;New;13393;Black;Midnight Black Metallic;36.695;4.4;4.6;444;4.6;4.6;4.7;4.4;4.6;Toyota;RAV4 Limited;2019;AutoNation Toyota Buena Park
5FNRL5H94EB113151;Used;45780;Black;Silver Gray;25.995;4.4;4.6;129;4.7;4.8;4.6;4.5;4.6;Honda;Odyssey Touring;2014;AutoNation Toyota Irvine
3VV3B7AXXLM121553;Used;22698;Black;Deep Black Pearl Effect;26.997;4.7;4.7;59;4.8;4.8;4.8;4.6;4.8;Volkswagen;Tiguan 2.0T SE;2020;CardinaleWay Mazda- Las Vegas
5UXCR6C55KLL21108;Used;22601;Black;Gray;52.998;4.4;4.7;55;5;4.6;4.7;4.9;4.9;BMW;X5 xDrive40i;2019;CarMax Fremont - Now offering Curbside Pickup and Home Delivery
WDDWJ8DB0KF782193;Used;20625;Brown;Gray;41.998;4.5;4.8;40;4.8;4.7;4.8;4.8;4.8;Mercedes-Benz;C-Class C 300;2019;CarMax Phoenix-West Valley - Now offering Curbside Pickup
1C4AJWBG1HL642557;Used;48320;Black;Black Clearcoat;32;4.5;4.7;112;4.6;4.8;4.8;4.8;4.6;Jeep;Wrangler Sahara;2017;Tempe Dodge Chrysler Jeep RAM
4T1C11AK3LU896657;New;19280;Black;Predawn Gray Mica;32.98;4.7;4.8;142;4.7;4.8;4.8;4.7;4.7;Toyota;Camry LE;2020;Big Two Toyota of Chandler
4S4WMAFDXK3451948;Used;29676;Ivory;Tungsten Metallic;32.998;4.4;4.5;178;4.7;4.5;4.6;4.6;4.6;Subaru;Ascent Premium 7-Passenger;2019;CarMax Salt Lake (South Jordan) - Now offering Curbside Pickup
JF2SKAWC7KH525945;Used;22437;Black;Dark Gray Metallic;37.995;4.7;4.7;279;4.8;4.8;4.7;4.6;4.7;Subaru;Forester Touring;2019;Peterson Auto Group
JF2SKARCXLH417932;Used;39275;Gray;Magnetite Gray Metallic;35.553;4.8;4.8;222;4.9;4.9;4.8;4.8;4.8;Subaru;Forester Sport;2020;Ron Tonkin Toyota
1GYKNDRS1KZ226966;Used;38315;Shara Beige;Harbor Blue Metallic;35.989;4.4;4.6;94;4.8;4.5;4.7;4.6;4.7;Cadillac;XT5 Luxury AWD;2019;EchoPark Automotive Centennial
1FTEW1EGXJFC29171;Used;38486;Black;Shadow Black;52.952;4.6;4.8;817;4.9;4.7;4.8;4.8;4.8;Ford;F-150 Platinum;2018;AutoNation Ford Bellevue
1C4HJXEN8LW116187;Used;19839;Black;Granite Crystal Clearcoat Metallic;48.99;4.5;4.8;77;4.8;4.8;4.9;4.8;4.8;Jeep;Wrangler Unlimited Sahara;2020;White's Energy Motors
3GTP8CED0LG107845;Used;48219;Black;Cardinal Red;43.985;4.7;4.8;66;4.9;4.7;4.9;4.8;4.8;GMC;Sierra 1500 Elevation;2020;AutoNation Chevrolet North Richland Hills
3VV1B7AX8MM118014;Used;15672;Titan Black;Pyrite Silver Metallic;31.189;4.6;4.7;15;4.7;4.8;4.9;4.7;4.6;Volkswagen;Tiguan 2.0T S;2021;Vandergriff Honda
JTEJU5JR7M5947317;Used;18608;Black;Magnetic Gray Metallic;49.985;4.9;4.9;42;5;4.9;4.9;4.8;4.9;Toyota;4Runner Nightshade;2021;AutoNation Ford Frisco
1FMJU1KT5KEA72738;Used;64044;Black;Black;49.927;4.7;4.8;62;4.9;4.7;4.9;4.8;4.9;Ford;Expedition Limited;2019;DallasLeaseReturns.com
4JGDA5JB9JB198140;Used;41530;Tan;Silver;37.99;4.4;4.7;51;4.9;4.8;4.8;4.8;4.7;Mercedes-Benz;GLE 350 Base;2018;Autos of Dallas
WDC0G8DB3LF741826;Used;18755;AMG Saddle Brown;Silver;43.48;4.7;4.8;35;4.9;4.7;4.9;4.7;4.9;Mercedes-Benz;GLC 300 Base;2020;Autos of Dallas
WBS4Z9C06L5N29962;Used;19475;Black;Black Sapphire Metallic;72.985;4;4.9;1;5;5;5;5;5;BMW;M4 Base;2020;BMW of Dallas
58ABK1GG4JU101617;Used;13707;Black;Eminent White Pearl;35.8;4.8;4.9;56;4.9;5;4.9;4.8;4.9;Lexus;ES 350 Base;2018;Auto Merchants Inc.
1FTFW1E5XMFC03483;Used;15762;Black;Agate Black Metallic;49.09;4.6;4.8;79;4.8;4.7;4.9;4.8;4.9;Ford;F-150 XL;2021;Sport City Toyota
2GNAXMEVXJ6257114;Used;58682;Jet Black;Mosaic Black Metallic;25.918;4.6;4.7;708;4.7;4.7;4.8;4.7;4.7;Chevrolet;Equinox Premier;2018;Covert Chevrolet GMC Buick
5N1AL0MN3FC503574;Used;90399;Graphite;Graphite Shadow;19.781;4.4;4.6;51;4.8;4.7;4.6;4.6;4.6;INFINITI;QX60 Base;2015;Premier Preowned
5UXTR9C56KLP83727;Used;42349;Black;Phytonic Blue Metallic;38.92;4.3;4.7;99;4.7;4.6;4.8;4.8;4.7;BMW;X3 xDrive30i;2019;Aristocrat Motors Lee's Summit
1GKS1DKL3MR282340;New;22973;Dark Walnut;Onyx Black;82.931;3.4;4;24;4.3;3.5;4.7;4.2;4.5;GMC;Yukon Denali;2021;Beck & Masten North
1FM5K8HC0LGA91131;Used;34486;Ebony;Star White;46.491;4.3;4.5;248;4.7;4.3;4.7;4.5;4.6;Ford;Explorer Platinum;2020;Mercedes-Benz of West Houston
JM3KFBCM5M1456701;Used;11542;Black;Soul Red Crystal Metallic;33.997;4.7;4.8;84;4.8;4.8;4.8;4.8;4.8;Mazda;CX-5 Touring;2021;Peters Chevrolet
5XYP5DHC3LG063839;Used;42497;Brown;Snow White Pearl;52.359;4.7;4.8;211;4.9;4.9;4.9;4.8;4.9;Kia;Telluride SX;2020;James River Ford
5NMS2CAD5KH093509;Used;14454;Black;Stormy Sea;27.536;4.8;4.8;204;4.9;4.8;4.9;4.6;4.9;Hyundai;Santa Fe SE 2.4;2019;Luther Bloomington Hyundai
2C4RDGEG5KR764638;Used;64740;Black;White Knuckle Clearcoat;23.998;4.7;4.7;68;4.8;4.7;4.6;4.6;4.7;Dodge;Grand Caravan GT;2019;Dan Deery Motors
1GYKNBRS8HZ228954;Used;85658;Black;Radiant Silver Metallic;24.997;4.4;4.6;198;4.7;4.6;4.8;4.6;4.7;Cadillac;XT5 Luxury;2017;Forest Lake Chevrolet
1C6SRFJT4LN157409;Used;23643;Black;Diamond Black Crystal P/C;49.995;4.6;4.8;201;4.9;4.7;4.8;4.8;4.9;RAM;1500 Laramie;2020;Sterling Premium Select
1FMCU9J92JUC08776;Used;45828;Black;White Platinum Metallic;26;4.6;4.7;578;4.8;4.8;4.8;4.7;4.7;Ford;Escape Titanium;2018;Don Johnson's Cumberland Motors Ford Chrysler Dodge Jeep RAM
5UXTR7C55KLF33547;Used;42948;Mocha;Black Sapphire Metallic;35.209;4.3;4.7;99;4.7;4.6;4.8;4.8;4.7;BMW;X3 sDrive30i;2019;EchoPark Automotive New Orleans Delivery Center
SALVN2BG9DH733774;Used;85253;Almond / Espresso;Fuji White;19.999;3.5;4;55;4.4;3.5;4.7;3.9;4.5;Land;Rover Range Rover Evoque Pure;2013;Dart Motors
SALCR2FX9KH806242;Used;16566;Ebony;Fuji White;38.488;4.6;4.7;14;4.8;4.4;4.9;4.8;4.6;Land;Rover Discovery Sport HSE;2019;Libertyville Chevrolet
1C4RDJDG4JC435077;Used;30391;Black;Granite Clearcoat Metallic;36.99;4.5;4.8;146;4.9;4.8;4.9;4.9;4.8;Dodge;Durango GT;2018;Bettenhausen Chrysler Dodge Jeep RAM
4T1K61AKXMU478448;Used;17249;Black;Galactic Aqua Mica;37.99;4.8;4.8;69;4.8;4.9;4.9;4.8;4.8;Toyota;Camry XSE;2021;Hiley Automotive Group
5UXCR4C08M9G27828;Used;17564;Beige;Alpine White;62.997;4.6;4.8;26;4.9;4.9;4.9;4.9;5;BMW;X5 sDrive40i;2021;Century Automotive
5XXG64J26NG091060;Used;16826;Black;Black;39.995;4.6;4.6;5;4.6;4.8;4.8;4.6;4.6;Kia;K5 GT-Line;2022;Kia of Auburn
JM3KFADM2K0543127;Used;18407;Black;Snowflake White Pearl Mica;31.9;4.8;4.8;230;4.8;4.8;4.9;4.8;4.8;Mazda;CX-5 Grand Touring;2019;Jake Sweeney Mazda Tri-County
1C4RJEBG2HC669022;Used;85114;Light Frost;Billet Silver Metallic Clearcoat;27;4.6;4.8;334;4.8;4.8;4.8;4.7;4.8;Jeep;Grand Cherokee Limited;2017;Kings Chrysler Jeep Dodge RAM
19XFC1F79HE022593;Used;35518;Black;Silver;25.696;4.8;4.8;743;4.7;4.8;4.8;4.8;4.7;Honda;Civic EX-L;2017;AutoNation Honda Columbus
WDC4M4GB5LW004190;Used;23471;Macchiato Beige;Black;36.966;4;4.1;32;4.6;3.3;4.5;4.1;4.7;Mercedes-Benz;GLB 250 Base;2020;ALM Kennesaw
5TFDY5F11LX943078;New;22892;Black;Black;50.993;4.6;4.8;66;4.8;4.9;4.8;4.7;4.6;Toyota;Tundra SR5;2020;Marietta Toyota
2FMPK4K91KBB95647;New;43938;Ceramic;Stone Gray;31.564;4.6;4.7;193;4.8;4.7;4.8;4.7;4.7;Ford;Edge Titanium;2019;Varsity Ford
2T3RFREVXJW705769;Used;67181;Black;Black;25.175;4.7;4.8;770;4.8;4.9;4.8;4.8;4.7;Toyota;RAV4 XLE;2018;Celebration Kia of Dublin
2HGFC2F65LH537988;New;23138;Gray;Modern Steel Metallic;24.849;4.8;4.9;169;4.8;4.9;4.9;4.9;4.8;Honda;Civic LX;2020;Germain Honda of Dublin
1GNERGKW1KJ313181;Used;14372;Jet Black;Mosaic Black Metallic;34.9;4.5;4.7;203;4.8;4.6;4.9;4.7;4.8;Chevrolet;Traverse LT Cloth;2019;Byers Toyota
5TDKKRFH3GS505414;Used;130581;Almond;Blizzard Pearl;23.926;4.7;4.8;184;4.8;4.9;4.8;4.8;4.7;Toyota;Highlander XLE;2016;George Coleman Ford
1FMCU0DZ0LUC14344;Used;16268;Ebony Black;Rapid Red Metallic Tinted Clearcoat;40.7;4.5;4.6;230;4.7;4.6;4.7;4.5;4.6;Ford;Escape Titanium Hybrid;2020;Keith Hawthorne Ford of Belmont
JTEKU5JR5M5933999;Used;30866;Black / Graphite;Super White;51;4.9;4.9;42;5;4.9;4.9;4.8;4.9;Toyota;4Runner Limited;2021;Scott Clark Toyota
5FNYF6H51LB048195;Used;19066;Beige;White;41.998;4.1;4.3;151;4.6;4.1;4.5;4.3;4.6;Honda;Pilot EX-L;2020;CarMax Winston-Salem - Now offering Curbside Pickup and Home Delivery
1C6SRFJT4MN510913;Used;10100;Black;Maximum Steel;62.98;4.6;4.8;92;4.9;4.8;4.9;4.8;4.9;RAM;1500 Laramie;2021;Laurel Chrysler Dodge Jeep RAM
JTMZFREV0JJ188660;Used;31860;Black;Super White;24.995;4.7;4.8;770;4.8;4.9;4.8;4.8;4.7;Toyota;RAV4 LE;2018;Greenway Kia West
1N4BL4BV3MN347059;Used;40195;Charcoal;Gun Metallic;23.398;4.7;4.9;17;4.9;4.9;5;4.9;5;Nissan;Altima 2.5 S;2021;HGreg.com Orlando
SALCR2FX3KH800775;Used;16200;Almond / Ebony;Narvik Black;40.998;4.6;4.7;14;4.8;4.4;4.9;4.8;4.6;Land;Rover Discovery Sport HSE;2019;CarMax Raleigh - Now offering Curbside Pickup and Home Delivery
1C4PJMDN6KD211935;Used;69126;Black;Diamond Black;23.891;4.5;4.6;568;4.8;4.6;4.7;4.5;4.7;Jeep;Cherokee Limited;2019;Peterson Chrysler Jeep Dodge
W1N4M4GB7MW091512;Used;36228;Black;Midnight Black;35.95;3.9;4.4;10;4.5;4.2;4.5;4.7;4.9;Mercedes-Benz;GLB 250 Base;2021;Honda of Fort Myers
JN8AT2MV9LW111343;Used;10968;Charcoal;Gun Metallic;28.995;4.6;4.8;133;4.9;4.8;4.8;4.7;4.7;Nissan;Rogue SV;2020;Bob Johnson Auto Group
5J6RW2H57KA005401;New;12947;Gray;Modern Steel Metallic;31.872;4.7;4.8;540;4.8;4.8;4.8;4.7;4.8;Honda;CR-V EX;2019;Honda of Chantilly
1FTEW1EP6LFC10636;Used;17728;Black;Oxford White;53.995;4.7;4.8;219;4.9;4.8;4.8;4.8;4.8;Ford;F-150 Lariat;2020;Ted Britt Ford Lincoln of Chantilly
ZPBUA1ZL7KLA04929;Used;14431;Nero Ade;Gray;245.888;4.5;4.9;6;5;4.8;5;5;5;Lamborghini;Urus Base;2019;Auto Buying Service
JTHCL5EF6F5025557;Used;70492;Black;White;27.888;4.6;4.8;18;4.9;4.9;4.8;4.7;4.8;Lexus;LS 460;2015;Auto Buying Service
WDDUG8FB0FA193327;Used;45180;Black;Iridium Silver Metallic;48.996;4.6;4.9;68;4.9;4.8;4.9;4.9;4.9;Mercedes-Benz;S-Class S 550 4MATIC;2015;Mercedes-Benz of Alexandria
WDDZF4KB6JA470529;New;14793;Black;Black;42.8;4.6;4.8;64;4.9;4.8;4.9;4.8;5;Mercedes-Benz;E-Class E 300;2018;Mercedes-Benz of Catonsville
2T3RFREV0JW832482;Used;21838;Black;Magnetic Gray Metallic;28.975;4.7;4.8;770;4.8;4.9;4.8;4.8;4.7;Toyota;RAV4 XLE;2018;Bob Bell Nissan Kia
5N1AT2MV0KC815745;New;25580;Charcoal;Gun Metallic;24.6;4.6;4.7;255;4.8;4.7;4.8;4.6;4.8;Nissan;Rogue S;2019;Sheehy Nissan of White Marsh
1C4PJMDX0KD309621;New;18348;Ski Gray;Light Brownstone Pearlcoat;28.976;4.5;4.6;568;4.8;4.6;4.7;4.5;4.7;Jeep;Cherokee Limited;2019;Driver's Village
JF2SKAXC5MH561652;Used;11467;Black;Crystal Black Silica;39.995;4.8;4.9;109;4.9;4.9;4.8;4.9;4.9;Subaru;Forester Touring;2021;Ciocca Subaru
WA1LAAF7XHD031954;Used;80914;Rock Gray;Orca Black Metallic;28.52;4.4;4.7;72;4.9;4.6;4.7;4.7;4.8;Audi;Q7 3.0T Premium Plus;2017;Faulkner INFINITI of Willow Grove
1V2DR2CA1JC527177;Used;76258;Titan Black;Pure White;27.777;4.6;4.7;228;4.8;4.6;4.8;4.5;4.7;Volkswagen;Atlas 3.6L SE w/Technology;2018;Rolls Auto Sales
1FMJK2AT0KEA20057;Used;88610;Ebony;Agate Black Metallic;49.999;4.6;4.9;23;5;5;5;5;4.8;Ford;Expedition Max Limited;2019;Kindle Auto Plaza
SALYL2EX1KA795254;Used;19999;Ebony / Ebony;Silicon Silver;55.995;3;3.5;15;3.7;2.9;4.5;3.3;4.2;Land;Rover Range Rover Velar P250 SE R-Dynamic;2019;Land Rover Parsippany
WDC0G4KB9KF630451;New;24822;Black;Gray Metallic;39.995;4.5;4.6;72;4.8;4.6;4.7;4.6;4.8;Mercedes-Benz;GLC 300 Base 4MATIC;2019;Mercedes-Benz of Edison
KMTFN4JE3KU320343;Used;22484;Gray;Victoria Black;33;4.7;4.7;28;4.7;4.6;4.8;4.6;4.8;Genesis;G80 3.8;2019;Axis Motorcars
1C6SRFFTXLN130577;Used;19786;Black;Diamond Black;44.975;4.6;4.8;201;4.9;4.7;4.8;4.8;4.9;RAM;1500 Big Horn;2020;Ford of Latham
WBA8B7C58GK703452;Used;86734;Coral Red / Black;Silver;29.53;4.3;4.6;17;4.5;4.6;4.7;4.8;4.6;BMW;340 i xDrive;2016;Northshore Motors
2C4RC1BG4LR176929;Used;72963;Black;White;24.79;4.6;4.8;59;4.9;4.7;4.9;4.7;4.8;Chrysler;Pacifica Touring-L;2020;Long Island Motors
4JGED6EB4KA138057;Used;35704;Black;Obsidian Black Metallic;64.888;4.8;5;10;5;5;5;5;5;Mercedes-Benz;AMG GLE 43 4MATIC Coupe;2019;Bright Bay Lincoln
3MW5R7J03M8B98634;Used;11386;Black;Phytonic Blue Metallic;45.995;4.8;4.9;11;4.8;4.7;4.9;4.9;4.8;BMW;330 i xDrive;2021;BMW of Warwick
1C4RJFCG1CC220685;Used;86582;Dark Frost Beige / Light Frost Beig;Black;19.998;4.3;4.5;179;4.6;4.4;4.7;4.5;4.6;Jeep;Grand Cherokee Overland;2012;CarMax North Attleboro - Now offering Curbside Pickup and Home Delivery
JTMJF4DV3A5034955;Used;80894;Sand Beige;Brown;13.599;4.5;4.5;149;4.4;4.7;4.4;4.6;4.3;Toyota;RAV4 Sport;2010;Autocenter Sales & Service
WAUGFAFC7DN117424;Used;64832;Nougat Brown;Quartz Gray Metallic;17.924;4.6;4.8;49;4.8;4.7;4.9;4.7;4.9;Audi;A6 2.0T Premium Plus;2013;Audi Peabody
5UXCW2C05L9C22599;Used;13840;Black;Black Sapphire Metallic;72.98;4.7;4.9;22;5;4.9;4.9;5;5;BMW;X7 xDrive40i;2020;Valencia BMW
WDD3G4EB2KW032917;Used;18898;Black;Gold;28.998;4.3;4.5;36;4.6;4.3;4.7;4.4;4.7;Mercedes-Benz;A-Class A 220;2019;Mercedes-Benz of Calabasas
55SWF8DB2KU313816;New;17335;Black;Black;33.998;4.5;4.8;40;4.8;4.7;4.8;4.8;4.8;Mercedes-Benz;C-Class C 300;2019;W.I. Simonson Inc.
WBSEK935X8CY79408;Used;45000;Black;Silver;27;4.6;4.8;14;4.7;4.8;4.8;4.9;4.8;BMW;M6;2008;TRED Private Seller (Downtown LA)
55SWF4JB1JU240739;Used;30602;Black;Black;28.998;4.7;4.8;66;4.8;4.8;4.9;4.9;4.9;Mercedes-Benz;C-Class C 300;2018;Huntington Beach Chrysler Dodge Jeep Ram
5UXCX4C56KLS37972;New;24363;Coffee;Black Sapphire Metallic;79.999;3.4;4.1;22;4.5;3.5;4.5;4;4.6;BMW;X7 xDrive50i;2019;BMW Fresno
1GKS2AKC1GR364860;Used;87405;Jet Black;Sparkling Silver Metallic;34.86;4;4.3;59;4.6;4.1;4.6;4.2;4.6;GMC;Yukon SLE;2016;Gill Auto Group Madera
3VV1B7AXXKM085384;Used;48191;Titan Black;Habanero Orange Metallic;22.998;4.5;4.5;136;4.6;4.5;4.6;4.3;4.7;Volkswagen;Tiguan 2.0T S;2019;CarMax Centennial - Now offering Curbside Pickup and Home Delivery
WDDNG7DBXDA508472;Used;77295;Black;Iridium Silver Metallic;26.977;4.7;4.8;27;5;4.7;4.7;4.9;4.9;Mercedes-Benz;S-Class S 550;2013;Mercedes-Benz of Stevens Creek
W1N0G8EB0MV276278;New;16539;Black;Polar White;40.986;4.6;4.7;16;4.9;4.5;4.8;4.7;4.8;Mercedes-Benz;GLC 300 Base 4MATIC;2021;Mercedes-Benz of Oakland
WP0CB2A96MS248778;Used;11472;Slate Gray;GT Silver Metallic;157.993;4.8;4.9;4;5;4.8;5;5;4.8;Porsche;911;2021;Porsche Marin
WA1LAAF7XHD008724;Used;53447;Black;Graphite Gray Metallic;37.393;4.4;4.7;72;4.9;4.6;4.7;4.7;4.8;Audi;Q7 3.0T Premium Plus;2017;Audi Peoria
55SWF8DB8KU314565;New;22588;Black;Polar White;34.991;4.5;4.8;40;4.8;4.7;4.8;4.8;4.8;Mercedes-Benz;C-Class C 300;2019;Mercedes-Benz of Scottsdale
2C3CDZBT0GH250538;Used;66766;Black;Granite Pearlcoat;28.5;4.6;4.8;190;4.8;4.8;4.9;4.8;4.7;Dodge;Challenger R/T;2016;Tempe Dodge Chrysler Jeep RAM
JN1AZ4EH9GM932686;Used;46501;Black;Brilliant Silver;28.499;4.7;4.8;26;4.6;4.8;5;4.9;4.6;Nissan;370Z Sport;2016;AutoNation Nissan Chandler
JF2GTHSC7MH359205;Used;11460;Gray;Crystal White Pearl;35.57;4.8;4.8;78;4.9;4.8;4.8;4.8;4.8;Subaru;Crosstrek Sport;2021;Tim Dahle Nissan Southtowne
JTEBU5JR4G5347007;Used;88989;Black;Magnetic Gray Metallic;34.471;4.6;4.7;140;4.7;4.9;4.8;4.6;4.6;Toyota;4Runner Limited;2016;Stevinson Toyota West
4S4BSBNC5G3343909;Used;92636;Black;Crystal White Pearl;21.691;4.7;4.7;175;4.7;4.8;4.7;4.7;4.6;Subaru;Outback 2.5i Limited;2016;AutoNation Ford Littleton
5UXKU2C57J0X49460;New;24799;Black;Flamenco Red Metallic;54.491;4.3;4.7;9;4.7;4.6;4.9;4.8;4.8;BMW;X6 xDrive35i;2018;Schomp BMW
5NPD84LF6LH529896;Used;11699;Black;Machine Gray;24.995;4.7;4.8;134;4.8;4.8;4.8;4.7;4.7;Hyundai;Elantra Limited;2020;Chrysler Dodge Jeep Ram of Seattle
5UXKU2C52J0X51410;Used;12683;Coral Red / Black;Alpine White;52.5;4.3;4.7;9;4.7;4.6;4.9;4.8;4.8;BMW;X6 xDrive35i;2018;MB Motors - Bellingham
5LM5J7XC8LGL22577;Used;5542;Ebony;Silver Radiance Metallic;61;3.5;4;88;4.4;3.5;4.5;4.1;4.4;Lincoln;Aviator Reserve AWD;2020;Zeck Ford
1GNERFKW6JJ220102;Used;45455;Black;Silver Ice Metallic;27.985;4.5;4.7;266;4.9;4.6;4.8;4.6;4.8;Chevrolet;Traverse LS;2018;AutoNation Chevrolet North Richland Hills
1C4RJFAG3GC413929;Used;47634;Black;Black;26.242;4.5;4.7;135;4.8;4.6;4.7;4.7;4.7;Jeep;Grand Cherokee Laredo;2016;DallasLeaseReturns.com
WA1BNAFY2J2085310;Used;35485;Black;Ibis White;37.998;4.4;4.7;181;4.7;4.6;4.7;4.7;4.7;Audi;Q5 2.0T Premium Plus;2018;CarMax Kansas City - Now offering Curbside Pickup
